#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 10 20 10 30 999 99.0 99.0  1.05 13.33  7.66 224 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 11 00 999 99.0 99.0  0.97 12.50  7.16 224 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 20 11 30 999 99.0 99.0  1.09 11.76  7.92 231 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 20 12 00 999 99.0 99.0  1.00 13.33  7.77 222 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 20 12 30 999 99.0 99.0  1.02 13.33  7.72 217 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 20 13 00 999 99.0 99.0  1.03 14.29  7.67 219 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 20 13 30 999 99.0 99.0  0.99 14.29  7.33 222 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 20 14 00 999 99.0 99.0  1.00 14.29  7.19 212 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 20 14 30 999 99.0 99.0  0.97 12.50  7.28 227 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 20 15 00 999 99.0 99.0  0.98 13.33  7.42 228 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 20 15 30 999 99.0 99.0  1.04 14.29  7.88 214 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 20 16 00 999 99.0 99.0  0.99 13.33  7.65 208 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 20 16 30 999 99.0 99.0  0.97 14.29  7.84 215 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 20 17 00 999 99.0 99.0  0.91 13.33  7.23 224 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 20 17 30 999 99.0 99.0  1.06 14.29  7.32 212 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 20 18 00 999 99.0 99.0  1.12 12.50  7.15 233 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 20 18 30 999 99.0 99.0  1.09 14.29  6.65 211 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 20 19 00 999 99.0 99.0  1.15 12.50  6.72 231 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 20 19 30 999 99.0 99.0  1.09 13.33  6.41 218 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 20 20 00 999 99.0 99.0  1.18 14.29  6.60 204 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 20 20 30 999 99.0 99.0  1.16 12.50  6.33 230 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 20 21 00 999 99.0 99.0  1.16 13.33  6.30 225 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 20 21 30 999 99.0 99.0  1.19 15.38  6.27 217 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 20 22 00 999 99.0 99.0  1.31 14.29  6.87 216 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 20 22 30 999 99.0 99.0  1.23 14.29  6.34 215 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 20 23 00 999 99.0 99.0  1.27 14.29  6.17 219 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 20 23 30 999 99.0 99.0  1.38 14.29  6.85 226 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 21 00 00 999 99.0 99.0  1.42 14.29  6.70 225 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 00 30 999 99.0 99.0  1.44 14.29  7.03 228 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 01 00 999 99.0 99.0  1.38 14.29  7.15 235 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 01 30 999 99.0 99.0  1.41 14.29  7.65 225 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 02 00 999 99.0 99.0  1.47 14.29  7.92 234 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 02 30 999 99.0 99.0  1.51 14.29  8.43 225 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 03 00 999 99.0 99.0  1.50 15.38  8.60 227 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 03 30 999 99.0 99.0  1.56 14.29  8.77 227 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 04 00 999 99.0 99.0  1.50 14.29  8.69 227 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 04 30 999 99.0 99.0  1.56 15.38  9.70 227 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 05 00 999 99.0 99.0  1.54 14.29  9.95 235 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 05 30 999 99.0 99.0  1.61 15.38 10.57 231 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 06 00 999 99.0 99.0  1.52 14.29 10.53 230 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 06 30 999 99.0 99.0  1.35 12.50  9.75 235 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 07 00 999 99.0 99.0  1.49 14.29 10.48 229 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 07 30 999 99.0 99.0  1.43 13.33 10.16 223 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 08 00 999 99.0 99.0  1.37 14.29  9.97 228 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 08 30 999 99.0 99.0  1.45 12.50 10.25 233 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 09 00 999 99.0 99.0  1.38 14.29 10.31 224 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 09 30 999 99.0 99.0  1.42 12.50 10.11 233 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 10 00 999 99.0 99.0  1.30 13.33  9.87 228 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 10 30 999 99.0 99.0  1.58 14.29 10.89 227 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 11 00 999 99.0 99.0  1.45 12.50 10.29 229 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 11 30 999 99.0 99.0  1.34 11.76  9.78 233 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 12 00 999 99.0 99.0  1.34 13.33  9.78 227 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 12 30 999 99.0 99.0  1.22 12.50  9.45 231 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 13 00 999 99.0 99.0  1.37 14.29 10.11 222 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 13 30 999 99.0 99.0  1.19 13.33  8.99 227 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 14 00 999 99.0 99.0  1.15 13.33  9.05 227 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 14 30 999 99.0 99.0  1.07 13.33  8.81 230 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 15 00 999 99.0 99.0  1.18 12.50  9.32 235 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 21 15 30 999 99.0 99.0  1.18 13.33  9.46 220 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 21 16 00 999 99.0 99.0  1.08 13.33  9.19 222 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 21 16 30 999 99.0 99.0  1.14 12.50  9.63 232 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 21 17 00 999 99.0 99.0  1.17 12.50  9.86 232 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 21 17 30 999 99.0 99.0  1.01 13.33  9.44 226 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 18 00 999 99.0 99.0  1.13 12.50 10.24 229 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 21 18 30 999 99.0 99.0  1.10 13.33  9.90 229 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 19 00 999 99.0 99.0  1.20 13.33 10.30 223 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 21 19 30 999 99.0 99.0  1.16 13.33 10.22 215 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 21 20 00 999 99.0 99.0  1.18 12.50 10.30 225 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 21 20 30 999 99.0 99.0  1.14 12.50 10.03 224 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 21 21 00 999 99.0 99.0  1.09 12.50  9.61 232 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 21 21 30 999 99.0 99.0  1.10 12.50  9.76 231 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 21 22 00 999 99.0 99.0  1.19 12.50  9.84 227 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 21 22 30 999 99.0 99.0  1.09 12.50  9.15 233 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 21 23 00 999 99.0 99.0  1.11 13.33  9.56 211 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 21 23 30 999 99.0 99.0  1.10 12.50  9.28 229 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 22 00 00 999 99.0 99.0  1.05 12.50  8.78 235 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 22 00 30 999 99.0 99.0  1.18 12.50  9.37 234 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 22 01 00 999 99.0 99.0  1.12 12.50  9.05 241 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 22 01 30 999 99.0 99.0  1.22 12.50  9.59 234 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 22 02 00 999 99.0 99.0  1.22 12.50  9.46 236 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 22 02 30 999 99.0 99.0  1.11 11.76  8.88 233 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 22 03 00 999 99.0 99.0  1.16 12.50  8.99 237 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 22 03 30 999 99.0 99.0  1.08 11.76  8.54 236 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 22 04 00 999 99.0 99.0  1.04 12.50  8.30 220 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 22 04 30 999 99.0 99.0  1.05 11.76  8.61 239 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 22 05 00 999 99.0 99.0  1.05 12.50  8.79 239 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 22 05 30 999 99.0 99.0  1.01 12.50  8.74 229 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 22 06 00 999 99.0 99.0  1.01 11.76  9.00 235 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 22 06 30 999 99.0 99.0  1.14 11.76  9.63 231 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 22 07 00 999 99.0 99.0  1.03 11.76  9.42 231 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 22 07 30 999 99.0 99.0  1.13 11.76  9.45 232 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 22 08 00 999 99.0 99.0  1.05 11.76  9.15 231 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 22 08 30 999 99.0 99.0  1.11 13.33  9.15 206 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 22 09 00 999 99.0 99.0  1.04 11.76  8.65 228 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 22 09 30 999 99.0 99.0  1.15 11.76  9.09 227 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 22 10 00 999 99.0 99.0  1.03 11.11  8.70 238 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 22 10 30 999 99.0 99.0  1.08 12.50  8.68 212 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 22 11 00 999 99.0 99.0  1.05 11.76  8.48 225 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 22 11 30 999 99.0 99.0  1.02 12.50  8.47 217 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 22 12 00 999 99.0 99.0  1.05 11.76  8.70 224 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 22 12 30 999 99.0 99.0  1.01 11.76  8.59 226 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 22 13 00 999 99.0 99.0  1.00 11.76  8.37 227 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 22 13 30 999 99.0 99.0  1.05 16.67  8.50 198 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 22 14 00 999 99.0 99.0  1.04 16.67  8.33 203 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 22 14 30 999 99.0 99.0  0.98 11.76  8.24 229 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 22 15 00 999 99.0 99.0  0.94 11.11  7.54 232 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 22 15 30 999 99.0 99.0  0.97 11.76  7.60 229 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 22 16 00 999 99.0 99.0  0.96 10.53  7.19 243 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 22 16 30 999 99.0 99.0  1.01 11.76  7.42 230 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 22 17 00 999 99.0 99.0  0.99 11.11  6.44 230 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 22 17 30 999 99.0 99.0  0.99 16.67  6.32 201 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 22 18 00 999 99.0 99.0  1.02 16.67  5.68 192 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 22 18 30 999 99.0 99.0  1.08 11.11  5.46 226 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 22 19 00 999 99.0 99.0  1.15 20.00  5.38 198 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 22 19 30 999 99.0 99.0  1.15 16.67  5.56 190 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 22 20 00 999 99.0 99.0  1.23 15.38  5.27 204 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 22 20 30 999 99.0 99.0  1.31 11.76  5.00 229 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 22 21 00 999 99.0 99.0  1.39 20.00  5.22 191 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 22 21 30 999 99.0 99.0  1.37  7.69  5.25 262 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 22 22 00 999 99.0 99.0  1.40 16.67  5.53 193 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 22 22 30 999 99.0 99.0  1.43 20.00  5.36 185 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 22 23 00 999 99.0 99.0  1.42 20.00  5.52 190 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 22 23 30 999 99.0 99.0  1.33 20.00  5.41 190 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 23 00 00 999 99.0 99.0  1.31 20.00  5.35 193 9999.0 999.0  13.9 999.0 99.0 99.00
2022 10 23 00 30 999 99.0 99.0  1.36 20.00  5.90 189 9999.0 999.0  13.9 999.0 99.0 99.00
2022 10 23 01 00 999 99.0 99.0  1.32 20.00  6.07 188 9999.0 999.0  13.8 999.0 99.0 99.00
2022 10 23 01 30 999 99.0 99.0  1.34 20.00  7.24 190 9999.0 999.0  13.7 999.0 99.0 99.00
2022 10 23 02 00 999 99.0 99.0  1.30 20.00  6.95 190 9999.0 999.0  13.5 999.0 99.0 99.00
2022 10 23 02 30 999 99.0 99.0  1.35 20.00  7.51 188 9999.0 999.0  13.7 999.0 99.0 99.00
2022 10 23 03 00 999 99.0 99.0  1.28 10.53  7.12 244 9999.0 999.0  13.7 999.0 99.0 99.00
2022 10 23 03 30 999 99.0 99.0  1.36 18.18  7.76 193 9999.0 999.0  13.6 999.0 99.0 99.00
2022 10 23 04 00 999 99.0 99.0  1.32 18.18  7.52 191 9999.0 999.0  13.6 999.0 99.0 99.00
2022 10 23 04 30 999 99.0 99.0  1.36 10.53  7.14 243 9999.0 999.0  13.6 999.0 99.0 99.00
2022 10 23 05 00 999 99.0 99.0  1.42 10.00  7.16 254 9999.0 999.0  13.5 999.0 99.0 99.00
2022 10 23 05 30 999 99.0 99.0  1.39 10.00  7.24 253 9999.0 999.0  13.6 999.0 99.0 99.00
2022 10 23 06 00 999 99.0 99.0  1.46 18.18  7.36 192 9999.0 999.0  13.5 999.0 99.0 99.00
2022 10 23 06 30 999 99.0 99.0  1.38 10.00  7.27 252 9999.0 999.0  13.5 999.0 99.0 99.00
2022 10 23 07 00 999 99.0 99.0  1.38 18.18  7.88 191 9999.0 999.0  13.5 999.0 99.0 99.00
2022 10 23 07 30 999 99.0 99.0  1.29 18.18  7.56 191 9999.0 999.0  13.7 999.0 99.0 99.00
2022 10 23 08 00 999 99.0 99.0  1.41 10.53  8.05 251 9999.0 999.0  13.7 999.0 99.0 99.00
2022 10 23 08 30 999 99.0 99.0  1.33 10.53  7.87 250 9999.0 999.0  13.7 999.0 99.0 99.00
2022 10 23 09 00 999 99.0 99.0  1.42 18.18  8.27 184 9999.0 999.0  13.7 999.0 99.0 99.00
2022 10 23 09 30 999 99.0 99.0  1.42 18.18  8.10 191 9999.0 999.0  13.7 999.0 99.0 99.00
2022 10 23 10 00 999 99.0 99.0  1.55 18.18  8.51 194 9999.0 999.0  13.8 999.0 99.0 99.00
2022 10 23 10 30 999 99.0 99.0  1.52 18.18  8.49 188 9999.0 999.0  13.8 999.0 99.0 99.00
2022 10 23 11 00 999 99.0 99.0  1.61 18.18  8.56 188 9999.0 999.0  13.8 999.0 99.0 99.00
2022 10 23 11 30 999 99.0 99.0  1.62 18.18  8.19 187 9999.0 999.0  13.8 999.0 99.0 99.00
2022 10 23 12 00 999 99.0 99.0  1.64 18.18  8.68 190 9999.0 999.0  13.8 999.0 99.0 99.00
2022 10 23 12 30 999 99.0 99.0  1.58 18.18  8.17 187 9999.0 999.0  13.8 999.0 99.0 99.00
2022 10 23 13 00 999 99.0 99.0  1.71 18.18  8.27 191 9999.0 999.0  13.8 999.0 99.0 99.00
2022 10 23 13 30 999 99.0 99.0  1.79 18.18  8.38 190 9999.0 999.0  13.8 999.0 99.0 99.00
2022 10 23 14 00 999 99.0 99.0  1.66 18.18  8.43 183 9999.0 999.0  13.8 999.0 99.0 99.00
2022 10 23 14 30 999 99.0 99.0  1.68 18.18  8.19 191 9999.0 999.0  13.7 999.0 99.0 99.00
2022 10 23 15 00 999 99.0 99.0  1.74 18.18  8.53 186 9999.0 999.0  13.7 999.0 99.0 99.00
2022 10 23 15 30 999 99.0 99.0  1.71 18.18  8.72 189 9999.0 999.0  13.7 999.0 99.0 99.00
2022 10 23 16 00 999 99.0 99.0  1.69 18.18  8.40 193 9999.0 999.0  13.7 999.0 99.0 99.00
2022 10 23 16 30 999 99.0 99.0  1.61 18.18  7.90 187 9999.0 999.0  13.8 999.0 99.0 99.00
2022 10 23 17 00 999 99.0 99.0  1.67 18.18  8.37 195 9999.0 999.0  13.9 999.0 99.0 99.00
2022 10 23 17 30 999 99.0 99.0  1.52 18.18  7.96 190 9999.0 999.0  13.9 999.0 99.0 99.00
2022 10 23 18 00 999 99.0 99.0  1.55 18.18  8.03 184 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 23 18 30 999 99.0 99.0  1.47 18.18  7.78 187 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 23 19 00 999 99.0 99.0  1.56 18.18  8.11 188 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 23 19 30 999 99.0 99.0  1.59 18.18  8.04 188 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 23 20 00 999 99.0 99.0  1.47 18.18  7.02 190 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 23 20 30 999 99.0 99.0  1.64 16.67  7.38 192 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 23 21 00 999 99.0 99.0  1.62 16.67  7.06 191 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 23 21 30 999 99.0 99.0  1.57 16.67  6.47 195 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 23 22 00 999 99.0 99.0  1.69 16.67  6.75 194 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 23 22 30 999 99.0 99.0  1.60 16.67  6.06 197 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 23 23 00 999 99.0 99.0  1.61 16.67  6.55 196 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 23 23 30 999 99.0 99.0  1.65 16.67  6.97 194 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 24 00 00 999 99.0 99.0  1.59 16.67  6.34 196 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 24 00 30 999 99.0 99.0  1.63 16.67  7.01 198 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 24 01 00 999 99.0 99.0  1.61 16.67  6.97 199 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 24 01 30 999 99.0 99.0  1.65 16.67  6.90 194 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 24 02 00 999 99.0 99.0  1.68 16.67  7.60 198 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 24 02 30 999 99.0 99.0  1.51 16.67  7.08 197 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 24 03 00 999 99.0 99.0  1.58 16.67  7.56 195 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 24 03 30 999 99.0 99.0  1.53 16.67  7.94 188 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 24 04 00 999 99.0 99.0  1.53 16.67  7.75 192 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 24 04 30 999 99.0 99.0  1.48 16.67  7.86 193 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 24 05 00 999 99.0 99.0  1.50 16.67  8.26 190 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 24 05 30 999 99.0 99.0  1.45 16.67  7.82 185 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 24 06 00 999 99.0 99.0  1.45 16.67  7.96 187 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 24 06 30 999 99.0 99.0  1.44 16.67  8.02 192 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 24 07 00 999 99.0 99.0  1.40 16.67  8.12 191 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 24 07 30 999 99.0 99.0  1.36 16.67  7.91 191 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 08 00 999 99.0 99.0  1.34 16.67  7.95 196 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 24 08 30 999 99.0 99.0  1.53 16.67  8.59 191 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 09 00 999 99.0 99.0  1.41 16.67  7.61 193 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 09 30 999 99.0 99.0  1.38 16.67  7.77 186 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 10 00 999 99.0 99.0  1.47 16.67  8.46 192 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 24 10 30 999 99.0 99.0  1.41 16.67  7.88 189 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 24 11 00 999 99.0 99.0  1.37 16.67  7.94 190 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 11 30 999 99.0 99.0  1.31 16.67  7.67 187 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 24 12 00 999 99.0 99.0  1.42 16.67  8.23 187 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 24 12 30 999 99.0 99.0  1.31 16.67  8.07 191 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 13 00 999 99.0 99.0  1.31 16.67  7.68 189 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 13 30 999 99.0 99.0  1.22 16.67  7.29 186 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 14 00 999 99.0 99.0  1.30 16.67  7.60 190 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 14 30 999 99.0 99.0  1.45 16.67  8.67 187 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 15 00 999 99.0 99.0  1.39 16.67  8.32 190 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 15 30 999 99.0 99.0  1.34 16.67  8.13 186 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 16 00 999 99.0 99.0  1.31 15.38  8.03 191 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 24 16 30 999 99.0 99.0  1.29 16.67  8.08 190 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 24 17 00 999 99.0 99.0  1.37 16.67  8.29 189 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 24 17 30 999 99.0 99.0  1.29 15.38  8.24 194 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 24 18 00 999 99.0 99.0  1.25 16.67  8.18 190 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 24 18 30 999 99.0 99.0  1.17 15.38  7.96 189 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 24 19 00 999 99.0 99.0  1.18 15.38  8.15 194 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 24 19 30 999 99.0 99.0  1.19 15.38  8.22 194 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 24 20 00 999 99.0 99.0  1.15 16.67  7.73 193 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 24 20 30 999 99.0 99.0  1.13 15.38  7.90 195 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 24 21 00 999 99.0 99.0  1.02 15.38  7.36 189 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 24 21 30 999 99.0 99.0  1.07 15.38  7.37 195 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 24 22 00 999 99.0 99.0  1.12 15.38  7.13 192 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 24 22 30 999 99.0 99.0  1.03 16.67  6.73 188 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 24 23 00 999 99.0 99.0  0.94 15.38  5.73 197 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 24 23 30 999 99.0 99.0  1.00 15.38  6.01 198 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 25 00 00 999 99.0 99.0  1.05 15.38  6.85 197 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 25 00 30 999 99.0 99.0  1.15 15.38  7.04 196 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 25 01 00 999 99.0 99.0  1.04 15.38  6.22 195 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 25 01 30 999 99.0 99.0  1.15 15.38  7.13 194 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 25 02 00 999 99.0 99.0  1.03 15.38  6.92 198 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 25 02 30 999 99.0 99.0  0.99 14.29  6.64 204 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 25 03 00 999 99.0 99.0  1.15 15.38  7.46 194 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 25 03 30 999 99.0 99.0  1.11 14.29  6.62 193 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 25 04 00 999 99.0 99.0  1.07 15.38  6.57 189 9999.0 999.0  14.0 999.0 99.0 99.00
2022 10 25 04 30 999 99.0 99.0  1.07 14.29  7.09 198 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 25 05 00 999 99.0 99.0  1.01 12.50  6.81 229 9999.0 999.0  14.1 999.0 99.0 99.00
2022 10 25 05 30 999 99.0 99.0  1.09 15.38  7.24 195 9999.0 999.0  14.1 999.0 99.0 99.00
